30.814611,40.162861,41.507361,5.000000
28.908306,38.573222,40.142000,5.000000
29.767333,40.372472,41.642000,5.000000
30.224583,38.915750,40.539472,5.000000
30.684278,39.578611,41.078417,5.000000
29.629556,39.847583,40.938750,5.000000
30.467472,39.585194,40.682778,5.000000
30.643583,39.647528,40.817917,5.000000
29.691694,40.028583,40.993389,5.000000
30.792306,39.905333,41.119278,5.000000
62.514778,81.403861,90.087250,6.000000
64.852667,82.844389,93.342972,6.000000
63.099083,82.235361,92.745972,6.000000
62.829722,80.103222,89.654472,6.000000
61.941556,81.099222,90.910500,6.000000
62.802972,79.011861,88.801083,6.000000
62.245500,79.064861,88.781333,6.000000
60.806083,78.505306,88.322111,6.000000
62.286056,78.640444,88.286194,6.000000
60.576278,78.005000,87.012778,6.000000
63.619444,79.001389,89.580444,6.000000
63.839000,81.184556,89.613111,6.000000
62.497500,77.953694,87.561056,6.000000
62.334194,81.702833,89.744472,6.000000
64.240000,81.772667,89.790972,6.000000
63.904583,81.395389,89.742028,6.000000
62.600500,81.255306,88.875139,6.000000
63.620278,80.964417,88.735806,6.000000
62.119722,81.261111,88.986722,6.000000
65.948722,84.182694,95.634750,6.000000
45.013222,61.097278,51.808889,7.000000
50.980389,62.357972,53.096917,7.000000
49.211139,62.087917,53.121583,7.000000
50.423972,61.686722,52.867361,7.000000
48.755528,61.290417,52.698333,7.000000
48.810083,61.503194,52.623444,7.000000
49.844056,61.695528,52.868639,7.000000
48.500667,63.640556,54.754806,7.000000
49.773917,64.859139,56.087278,7.000000
49.871139,66.208917,57.448111,7.000000
50.835917,65.993556,56.933889,7.000000
46.687694,60.810194,51.460528,7.000000
52.444028,64.751333,55.507417,7.000000
45.617417,60.616917,51.110611,7.000000
45.674722,60.569167,51.116139,7.000000
46.783556,60.785389,51.213750,7.000000
45.920944,61.121972,51.668528,7.000000
47.765417,61.164944,51.614667,7.000000
47.109417,61.361306,51.899556,7.000000
47.611056,61.773861,52.024222,7.000000
78.720917,103.849250,95.699639,8.000000
76.646444,98.838528,95.589361,8.000000
77.134000,96.652667,92.633056,8.000000
76.660222,98.190889,91.501028,8.000000
76.768889,98.506917,91.760528,8.000000
77.605417,97.517444,91.002139,8.000000
75.303222,96.683250,90.634306,8.000000
76.476278,96.426639,90.793806,8.000000
75.562972,96.491556,91.150583,8.000000
77.210583,96.451444,91.921528,8.000000
75.321556,96.057806,91.276917,8.000000
78.607667,103.733917,95.189694,8.000000
78.825056,97.639278,93.797833,8.000000
78.920056,104.087361,94.890139,8.000000
80.351000,103.734306,94.628667,8.000000
78.599167,103.737333,94.015861,8.000000
78.793611,103.863750,93.881583,8.000000
80.739417,103.262139,93.362722,8.000000
80.725778,104.664167,96.591389,8.000000
81.883250,103.082528,97.307750,8.000000
59.433111,85.351944,89.658500,9.000000
59.577611,79.840139,86.000806,9.000000
57.513333,78.794750,84.596306,9.000000
58.091083,79.308000,85.208361,9.000000
59.114139,78.208056,84.295806,9.000000
58.081111,78.729861,84.511278,9.000000
58.844417,77.910167,83.849528,9.000000
58.349861,78.902139,84.795361,9.000000
57.703139,78.196972,84.481389,9.000000
59.703639,78.784250,85.242333,9.000000
58.270333,78.941889,85.401250,9.000000
60.370611,84.862778,88.900528,9.000000
59.710417,78.353194,84.933667,9.000000
60.170917,84.278083,88.260583,9.000000
58.859250,84.369139,87.840861,9.000000
59.904472,83.869778,87.879556,9.000000
58.288500,83.149083,87.473694,9.000000
58.022472,80.879722,86.683139,9.000000
58.721056,79.421472,85.705750,9.000000
59.063583,82.442056,89.003917,9.000000
79.013806,98.960111,102.895611,10.000000
80.490889,99.123889,102.720556,10.000000
78.724333,99.253472,102.778972,10.000000
80.322833,99.080972,102.586056,10.000000
77.482806,97.827694,101.162944,10.000000
79.880500,98.327250,101.562139,10.000000
79.196528,98.299833,101.987222,10.000000
75.982528,97.943444,101.883556,10.000000
77.260333,97.211250,101.033972,10.000000
75.579528,97.517417,100.780389,10.000000
77.289056,96.781389,99.418167,10.000000
79.725722,97.477361,101.661944,10.000000
77.027917,96.240750,99.039278,10.000000
77.823611,97.811917,101.547306,10.000000
77.956472,98.168500,101.479611,10.000000
80.063972,98.472639,101.806500,10.000000
78.530333,98.574111,101.728056,10.000000
79.735417,98.416333,101.018361,10.000000
78.049583,98.753778,101.511000,10.000000
79.821611,100.241778,103.863667,10.000000
77.264444,86.375972,96.559194,11.000000
78.205750,86.162889,96.620056,11.000000
75.945694,85.292278,95.090778,11.000000
75.566250,85.453083,95.460917,11.000000
76.535778,84.809083,95.239222,11.000000
74.620639,85.271056,95.514361,11.000000
77.050972,84.942167,96.060167,11.000000
76.415222,84.489333,94.843000,11.000000
75.957194,85.453361,96.125194,11.000000
77.074889,84.514556,95.170000,11.000000
75.886306,85.069861,95.868500,11.000000
76.249389,85.456444,95.035083,11.000000
77.739167,84.833778,95.691167,11.000000
75.825889,84.831639,93.950889,11.000000
73.393500,84.685944,93.298306,11.000000
74.945889,84.778083,93.793306,11.000000
75.931222,85.379778,95.025111,11.000000
74.501167,85.659306,95.840833,11.000000
76.074722,85.467278,95.744806,11.000000
75.951806,85.971833,95.827056,11.000000
30.614694,39.446528,33.098861,12.000000
30.852167,40.294111,34.148833,12.000000
31.575889,40.246639,33.835028,12.000000
30.110361,39.512861,33.165361,12.000000
31.330361,39.404556,33.278222,12.000000
30.595167,39.442694,33.231167,12.000000
31.509889,39.466361,33.253917,12.000000
31.875528,39.895500,33.518000,12.000000
31.713722,40.282417,34.360917,12.000000
33.016250,40.115250,33.848167,12.000000
32.474556,40.677472,34.159944,12.000000
30.502306,39.698611,33.266528,12.000000
33.049722,40.002444,33.747917,12.000000
30.684861,39.577694,33.057500,12.000000
30.041389,39.603861,33.127472,12.000000
30.435722,39.132444,32.718583,12.000000
30.591750,39.102667,32.816917,12.000000
29.489917,39.872694,33.492167,12.000000
30.339889,39.765778,33.061111,12.000000
30.123778,40.137667,33.810000,12.000000
39.260833,46.993944,55.416556,13.000000
39.651639,48.057556,56.894222,13.000000
41.369361,48.253472,57.219167,13.000000
41.064972,48.136667,57.230556,13.000000
40.745750,48.593694,57.493889,13.000000
41.418500,48.224194,57.048083,13.000000
40.279389,48.573306,57.739361,13.000000
41.622750,48.197667,57.189583,13.000000
41.448333,48.006000,56.567806,13.000000
40.078417,48.450639,57.361611,13.000000
41.611444,48.384333,57.349000,13.000000
39.034833,46.999111,55.717250,13.000000
40.291083,48.749611,57.487889,13.000000
39.062278,46.980417,55.653222,13.000000
40.307444,46.705111,55.503167,13.000000
39.030083,46.789500,55.058722,13.000000
40.323500,46.851250,55.311583,13.000000
40.433667,46.984583,55.403278,13.000000
39.258111,47.125306,55.609778,13.000000
40.431750,47.205056,55.718000,13.000000
42.946417,52.334472,51.853694,14.000000
44.432556,52.018778,51.854778,14.000000
43.225972,52.277583,51.848028,14.000000
44.110083,51.851500,51.692833,14.000000
42.936028,52.171000,51.806472,14.000000
43.838472,51.630694,51.300111,14.000000
44.120667,51.649667,51.523750,14.000000
42.464194,51.814944,51.447139,14.000000
43.634278,51.572583,51.220556,14.000000
42.197556,51.699167,51.034083,14.000000
43.403028,51.462889,51.312000,14.000000
44.401778,52.032389,51.873972,14.000000
43.970000,51.783556,51.463056,14.000000
42.991472,52.118889,51.786917,14.000000
43.808750,51.779306,51.420639,14.000000
43.932278,51.706694,51.578250,14.000000
41.993722,52.178694,52.032000,14.000000
44.431917,52.481611,52.409778,14.000000
43.781083,52.523278,52.368611,14.000000
44.473250,52.243278,51.989167,14.000000
67.115583,85.763639,85.100083,15.000000
66.885750,87.540694,87.943028,15.000000
67.584833,85.983806,86.364639,15.000000
67.539250,86.486861,86.732639,15.000000
66.129028,86.857806,86.389222,15.000000
66.482806,85.865250,85.217000,15.000000
65.328111,85.959806,86.061611,15.000000
66.081056,85.361361,85.142861,15.000000
65.943806,85.423222,85.248972,15.000000
64.785361,86.436778,85.584694,15.000000
65.954778,86.211139,85.695694,15.000000
65.080417,85.564694,85.061694,15.000000
60.630278,85.024361,85.357083,15.000000
64.633944,84.633722,84.061722,15.000000
66.242639,85.217639,84.387056,15.000000
64.642500,86.240194,85.157444,15.000000
65.792306,85.749278,85.150611,15.000000
65.547250,85.366472,84.835417,15.000000
64.100833,85.923250,85.210250,15.000000
68.127944,86.474444,86.501472,15.000000
27.542639,40.475778,35.848389,16.000000
28.397500,40.625500,36.105778,16.000000
28.139833,41.211278,37.060028,16.000000
29.424917,41.724917,37.803833,16.000000
28.104139,41.008472,36.579861,16.000000
29.027500,40.581694,36.064000,16.000000
29.681250,41.102111,36.835972,16.000000
28.145583,40.584750,36.102583,16.000000
29.338444,40.578778,36.010917,16.000000
29.162611,41.572917,37.590694,16.000000
29.636111,40.906556,36.746444,16.000000
28.591167,40.347389,35.903111,16.000000
29.543000,41.094833,36.811750,16.000000
27.449417,40.532417,35.922361,16.000000
27.457333,40.486028,35.949250,16.000000
28.560250,40.477667,36.027500,16.000000
27.271111,40.414611,36.010333,16.000000
28.174694,40.298833,35.834917,16.000000
27.411472,40.592861,36.119722,16.000000
28.471778,40.645028,36.122583,16.000000
45.183694,53.267333,57.421778,17.000000
51.206333,58.345972,65.054944,17.000000
50.998306,59.023278,65.930889,17.000000
49.588528,59.117861,65.707444,17.000000
51.088417,58.243889,65.505500,17.000000
48.450139,56.213278,62.984500,17.000000
46.569028,53.646472,60.002972,17.000000
48.820250,53.797639,61.017556,17.000000
47.878333,54.417111,62.068667,17.000000
48.836222,53.939000,60.970139,17.000000
47.112417,53.615833,60.261917,17.000000
45.063972,53.221139,57.085667,17.000000
45.196778,51.537361,57.511417,17.000000
44.596389,53.112750,56.674361,17.000000
43.265139,53.255611,56.653417,17.000000
43.387194,53.073944,56.685250,17.000000
44.556389,51.741500,55.836500,17.000000
43.190222,51.571833,55.552389,17.000000
44.136583,50.626028,54.264194,17.000000
46.965528,54.890944,60.249111,17.000000
67.113361,105.234639,101.682750,18.000000
66.681694,104.299389,100.128139,18.000000
65.663306,105.230167,100.735639,18.000000
67.308167,105.368167,101.409806,18.000000
66.119028,105.947889,101.430861,18.000000
65.997139,105.588056,101.232528,18.000000
66.801444,105.053639,100.795500,18.000000
65.175083,105.334250,100.941139,18.000000
67.786611,106.216667,101.841194,18.000000
67.716028,108.225944,103.379111,18.000000
65.900861,105.894750,100.757722,18.000000
68.355722,106.554389,102.798639,18.000000
67.904306,106.319250,101.277750,18.000000
65.994056,104.834528,100.869389,18.000000
66.342833,105.517861,101.852194,18.000000
66.946167,104.248833,100.983278,18.000000
65.702167,104.471972,101.005333,18.000000
66.680250,103.783111,100.313222,18.000000
65.423944,104.477778,100.195417,18.000000
65.411250,104.625889,100.475417,18.000000
52.438028,77.112917,77.711333,19.000000
51.248861,75.944056,76.318417,19.000000
49.311139,75.631833,76.391111,19.000000
51.108333,75.695361,76.325972,19.000000
51.978972,76.719167,77.396222,19.000000
50.752750,76.221167,76.604333,19.000000
51.987583,75.549389,75.831056,19.000000
51.151889,76.087194,76.639306,19.000000
52.320028,75.535722,75.733389,19.000000
53.590583,77.209750,77.859694,19.000000
51.790556,76.740861,76.940944,19.000000
53.400306,75.930000,77.708972,19.000000
53.879528,77.283667,77.279333,19.000000
51.641389,75.454472,76.763639,19.000000
51.850333,76.045889,77.428917,19.000000
52.358528,75.198111,76.674056,19.000000
50.036306,75.293972,76.251917,19.000000
52.121222,76.008306,77.125194,19.000000
51.959556,75.856306,76.924722,19.000000
50.358222,75.860722,75.966528,19.000000
79.728139,113.740111,106.445000,20.000000
81.307861,113.173139,106.443944,20.000000
82.105556,113.720750,108.347750,20.000000
80.408750,113.468861,107.537306,20.000000
81.708972,113.197111,107.381139,20.000000
80.187556,113.197167,107.014611,20.000000
79.905056,113.149556,106.633889,20.000000
81.049639,112.438722,106.556917,20.000000
78.656222,112.025889,105.478028,20.000000
81.401500,112.744944,106.461306,20.000000
78.778194,112.412194,105.793639,20.000000
80.985889,113.242222,105.961111,20.000000
79.791417,113.132528,107.092389,20.000000
79.252833,113.618722,106.478444,20.000000
80.126889,113.922611,107.024611,20.000000
81.800611,113.800250,107.063778,20.000000
80.153806,113.942667,107.172250,20.000000
81.543583,113.670583,106.992139,20.000000
79.769167,113.758000,106.905139,20.000000
79.333111,113.078278,105.632194,20.000000
77.430000,104.291611,94.479861,21.000000
80.779750,106.662722,95.512333,21.000000
78.942194,106.373389,95.787028,21.000000
79.173361,106.855667,96.261139,21.000000
80.478139,106.023750,96.030444,21.000000
79.342833,105.477056,95.416778,21.000000
81.319972,106.099833,95.401528,21.000000
80.201583,106.342417,95.745056,21.000000
76.422972,104.988111,94.689472,21.000000
79.917000,105.608583,95.866722,21.000000
79.809250,106.378333,96.683333,21.000000
79.073917,105.352694,94.827167,21.000000
81.549917,106.180944,96.046806,21.000000
79.386556,104.778917,94.709694,21.000000
78.379778,106.460944,95.467611,21.000000
80.061722,106.673056,95.430167,21.000000
78.623611,106.531750,95.388139,21.000000
78.585056,106.767111,95.291306,21.000000
80.013667,106.244528,95.052028,21.000000
78.648639,106.230000,95.024861,21.000000
95.047389,136.649917,118.527889,22.000000
93.248389,127.808028,116.965667,22.000000
92.945583,123.416000,116.594778,22.000000
92.249028,125.177167,117.816056,22.000000
92.229750,125.315111,117.828306,22.000000
86.005417,128.450250,118.792972,22.000000
93.550194,135.716833,121.381417,22.000000
88.989056,135.111917,121.327528,22.000000
85.525500,133.498833,119.326806,22.000000
87.002500,132.865611,118.458722,22.000000
85.876972,133.862000,119.133944,22.000000
94.922083,136.445056,118.635583,22.000000
86.225639,134.123472,118.940278,22.000000
94.165056,136.326528,118.951667,22.000000
92.556250,136.486611,119.099722,22.000000
92.804167,135.411583,118.471111,22.000000
91.675361,134.726667,118.598389,22.000000
89.644472,135.461083,118.737250,22.000000
91.624889,135.284389,119.036500,22.000000
90.251861,131.439028,117.936972,22.000000
71.734083,110.577139,96.561528,23.000000
72.045778,109.193806,94.905694,23.000000
70.290556,108.707056,94.221806,23.000000
71.705500,108.480972,93.921806,23.000000
71.868361,108.434278,94.130250,23.000000
70.377000,109.074000,94.106722,23.000000
72.011639,108.440306,93.615111,23.000000
70.656889,109.004194,94.066556,23.000000
72.060528,108.860722,94.003083,23.000000
72.137861,109.188528,94.301806,23.000000
70.819306,109.436778,94.550528,23.000000
73.218361,110.243417,96.217667,23.000000
67.300028,107.010889,92.713833,23.000000
71.517528,110.327083,96.181722,23.000000
71.564222,110.321139,95.975833,23.000000
73.220444,109.964083,95.783028,23.000000
71.536028,110.184222,96.157861,23.000000
72.671611,109.573833,95.386083,23.000000
70.883389,107.612306,92.459722,23.000000
69.928500,108.831250,94.165472,23.000000
56.126639,70.461222,74.009500,24.000000
53.412778,71.155972,74.358167,24.000000
55.167639,71.495889,75.473222,24.000000
53.491556,71.763389,76.056917,24.000000
54.394500,71.153167,75.087139,24.000000
53.436806,71.595000,75.175083,24.000000
53.342611,71.508250,74.959139,24.000000
53.780278,70.481000,73.827167,24.000000
52.165833,70.207000,73.326361,24.000000
53.418250,69.877806,73.182667,24.000000
52.620222,70.360028,73.433139,24.000000
54.584667,70.762306,73.946556,24.000000
53.927611,71.435750,74.334972,24.000000
54.708306,69.629528,73.082639,24.000000
52.560833,69.411639,73.078306,24.000000
52.044583,69.611417,72.965833,24.000000
53.876639,70.326861,73.732167,24.000000
52.741583,70.772389,73.848417,24.000000
54.549250,71.007944,74.174222,24.000000
53.321250,71.352028,74.475222,24.000000
71.595167,112.600472,107.910639,25.000000
73.496167,113.011056,107.536167,25.000000
71.843639,113.510806,108.223250,25.000000
72.581139,112.357806,107.165889,25.000000
72.703722,112.851972,108.026417,25.000000
71.339222,113.133583,108.800250,25.000000
73.809028,113.453722,110.256139,25.000000
72.321111,113.034083,111.052889,25.000000
73.440417,113.292833,110.061639,25.000000
73.395833,113.989361,110.311417,25.000000
72.002306,113.785694,110.501917,25.000000
73.450056,112.698861,107.584556,25.000000
72.985528,113.332194,110.239889,25.000000
72.094167,113.451778,108.551444,25.000000
72.097000,113.740389,108.933944,25.000000
73.482139,113.184972,108.217417,25.000000
71.837917,113.583806,108.111056,25.000000
73.561556,113.187333,108.032806,25.000000
73.626750,113.365972,108.105667,25.000000
72.182250,113.464972,107.779472,25.000000
78.819361,121.005889,118.853778,26.000000
79.269833,121.325111,119.413083,26.000000
80.654639,121.123222,119.161056,26.000000
80.516083,121.012167,119.071722,26.000000
79.452000,121.413667,119.192972,26.000000
80.996444,121.159444,118.760583,26.000000
79.175667,121.179889,119.199861,26.000000
81.107833,121.023472,118.772694,26.000000
80.901861,120.923944,118.962389,26.000000
79.927972,122.324889,120.134000,26.000000
81.488028,122.077833,119.937583,26.000000
79.704778,121.594361,119.066139,26.000000
79.599917,122.217250,120.082167,26.000000
79.601861,121.779500,118.867083,26.000000
81.462250,121.322528,118.502028,26.000000
79.669750,120.815000,117.824194,26.000000
81.401944,120.916611,118.217111,26.000000
81.765056,121.398139,118.551278,26.000000
80.223222,121.759861,118.909917,26.000000
80.613583,120.695722,118.597389,26.000000
82.162722,104.052833,112.748444,27.000000
81.127111,105.204500,113.333750,27.000000
82.812250,105.122361,113.097583,27.000000
80.945806,105.412833,113.534111,27.000000
82.193444,104.895639,113.189972,27.000000
82.191000,104.808944,112.950556,27.000000
80.316806,104.952111,112.927167,27.000000
81.886861,104.735333,112.955000,27.000000
79.983167,105.298361,113.160250,27.000000
81.675806,104.803056,112.968278,27.000000
81.953222,105.024861,113.021000,27.000000
80.697583,104.444194,113.227667,27.000000
80.581861,105.169167,113.236500,27.000000
82.738528,104.487278,113.221556,27.000000
82.447889,104.401917,113.070694,27.000000
80.787889,104.702167,113.260306,27.000000
81.761361,104.377278,112.871167,27.000000
80.390083,104.664639,112.977056,27.000000
82.238278,104.835111,113.101111,27.000000
82.324306,105.040472,113.158917,27.000000
61.758083,98.778472,88.365806,28.000000
62.898278,100.551194,89.865611,28.000000
64.296722,99.652250,89.148833,28.000000
64.252861,99.121778,89.128222,28.000000
61.637556,98.583889,87.956583,28.000000
63.186028,98.770917,88.473250,28.000000
61.150750,98.783806,88.019056,28.000000
62.790778,98.524722,87.755250,28.000000
62.841361,98.373583,88.032000,28.000000
61.098917,97.484111,87.260056,28.000000
62.073111,97.066222,86.944528,28.000000
60.449889,99.202833,88.512139,28.000000
60.939722,97.414806,87.149972,28.000000
61.192806,98.329472,87.895000,28.000000
61.785667,98.996028,88.309250,28.000000
60.493667,99.616278,88.543778,28.000000
62.281250,99.800889,88.765722,28.000000
62.717111,100.062306,88.853778,28.000000
61.372389,100.173167,88.850944,28.000000
63.461000,100.000028,89.371917,28.000000
58.223222,81.010250,76.787500,29.000000
59.000917,82.341000,78.326861,29.000000
59.231778,81.379278,77.417139,29.000000
60.759639,81.951472,77.183222,29.000000
64.860500,96.332833,88.262667,29.000000
63.312278,86.003972,83.114472,29.000000
60.690333,89.936167,86.646333,29.000000
62.574111,86.242722,82.644306,29.000000
65.735417,87.476694,83.737028,29.000000
62.241528,85.977667,81.765778,29.000000
63.499472,84.800806,80.729361,29.000000
57.525889,80.233028,75.803028,29.000000
64.038278,84.665972,80.364444,29.000000
57.146917,79.705444,75.047111,29.000000
58.311250,79.146694,75.034111,29.000000
56.972917,79.397083,75.105611,29.000000
57.472917,79.671111,74.933000,29.000000
58.913139,79.756917,74.910944,29.000000
57.415194,80.010361,75.257389,29.000000
60.052250,81.455028,77.229528,29.000000
86.650806,109.446361,99.139278,30.000000
87.175167,107.771833,98.288333,30.000000
85.252917,107.701861,97.840972,30.000000
87.237500,107.804000,98.061278,30.000000
84.886889,106.901139,97.579833,30.000000
87.069944,106.961306,97.632778,30.000000
86.777694,106.183472,97.233111,30.000000
85.605389,106.527167,96.966361,30.000000
87.087917,106.250083,97.489167,30.000000
84.916944,105.991194,96.445139,30.000000
86.298500,104.891889,95.977444,30.000000
86.586111,109.817417,99.423583,30.000000
87.118222,105.798222,96.806722,30.000000
86.854361,109.803083,99.463139,30.000000
88.112917,109.527083,99.344306,30.000000
87.778000,109.028333,99.034528,30.000000
86.053139,109.276556,99.107722,30.000000
87.232972,108.617056,98.940972,30.000000
85.632444,108.867056,98.526306,30.000000
86.474833,107.759361,97.632389,30.000000
58.512722,81.222056,79.695278,31.000000
57.452500,80.936528,78.931278,31.000000
59.172583,82.733583,83.416806,31.000000
57.495528,81.906472,81.663972,31.000000
56.590056,79.850111,78.382111,31.000000
56.454056,81.585639,80.563361,31.000000
56.115972,79.349556,76.804306,31.000000
55.167722,80.678306,78.534056,31.000000
53.070944,78.500889,74.258694,31.000000
55.978722,79.943000,76.674278,31.000000
52.557611,77.721528,72.476944,31.000000
56.735528,81.644667,79.627000,31.000000
56.621750,79.945694,77.972056,31.000000
57.655556,81.016833,79.414194,31.000000
57.774778,81.037083,79.310472,31.000000
56.423139,81.326361,79.605667,31.000000
57.909889,81.042694,79.237889,31.000000
56.054167,81.262250,79.284306,31.000000
56.051972,81.034417,78.883083,31.000000
55.839611,80.880472,78.512611,31.000000
60.041667,69.198306,67.738167,32.000000
62.195694,68.554889,67.747917,32.000000
60.653028,68.772694,67.715000,32.000000
60.273556,68.725222,67.661056,32.000000
61.198500,67.895639,67.238361,32.000000
59.624500,68.207278,67.320278,32.000000
61.951917,68.026806,67.449889,32.000000
60.659250,68.305306,67.387500,32.000000
61.986639,67.902278,67.078500,32.000000
61.862639,68.008778,67.386306,32.000000
60.233528,68.364583,67.406250,32.000000
61.384222,68.684000,67.517056,32.000000
61.936139,68.190056,67.429028,32.000000
59.912306,69.019167,67.667500,32.000000
59.624389,68.872667,67.700056,32.000000
61.093917,68.616472,67.532361,32.000000
59.779556,68.728306,67.416944,32.000000
59.592944,68.730694,67.486306,32.000000
61.261472,68.466889,67.387361,32.000000
60.196750,68.846806,67.775972,32.000000
52.808194,67.773667,65.877833,33.000000
53.405167,69.002028,68.342111,33.000000
51.848083,69.233083,68.544306,33.000000
53.289861,68.913833,68.326444,33.000000
51.780972,68.055722,67.180250,33.000000
50.343444,68.461833,67.516250,33.000000
52.226583,68.270639,67.386972,33.000000
50.457306,68.361167,67.311028,33.000000
50.059333,68.225194,67.425917,33.000000
51.388306,67.993750,66.834944,33.000000
51.426250,67.961639,66.816722,33.000000
52.952500,67.603528,65.972750,33.000000
50.156750,68.356083,67.075194,33.000000
52.720000,67.599111,65.849333,33.000000
51.340889,67.659028,65.815222,33.000000
50.733528,67.664889,65.819639,33.000000
51.617472,67.725778,66.103917,33.000000
50.459417,68.203306,66.543667,33.000000
52.760944,68.395306,66.866694,33.000000
52.211722,69.266167,68.383917,33.000000
98.147806,132.786806,121.995722,34.000000
99.571333,132.290389,121.924694,34.000000
97.172667,131.674500,122.083833,34.000000
99.275972,132.279000,122.556500,34.000000
97.719306,132.711167,122.731528,34.000000
97.445722,132.061306,122.229889,34.000000
99.035250,132.740389,122.728917,34.000000
97.397833,132.894833,122.817444,34.000000
98.790361,132.724639,122.261917,34.000000
96.946111,133.613972,122.990111,34.000000
98.831889,133.390444,122.981528,34.000000
99.388889,131.802722,121.904583,34.000000
99.141639,133.637944,122.552806,34.000000
96.890194,131.823806,121.519389,34.000000
97.100639,131.924500,121.485278,34.000000
98.991056,131.761278,121.444833,34.000000
97.372056,132.245750,121.730667,34.000000
99.138639,132.569639,122.218056,34.000000
98.309056,133.848972,122.623417,34.000000
99.945528,132.889611,122.791028,34.000000
57.503083,79.557306,75.315972,35.000000
58.442861,79.860139,74.876194,35.000000
58.794944,80.482778,75.999083,35.000000
56.768139,79.627861,74.639778,35.000000
57.380222,79.075333,73.837944,35.000000
56.285306,79.663556,74.556667,35.000000
57.401139,78.908667,73.616444,35.000000
57.671333,78.981250,73.658639,35.000000
56.593861,79.641222,74.335306,35.000000
57.328611,79.065861,73.683861,35.000000
56.961222,80.306139,75.361056,35.000000
57.906278,79.736250,75.395056,35.000000
57.959611,79.938361,75.095222,35.000000
58.514389,80.833667,76.833806,35.000000
57.056194,80.643194,76.536639,35.000000
58.573389,80.729083,76.538889,35.000000
58.251333,80.157222,75.542472,35.000000
57.378861,81.065444,76.552694,35.000000
58.817528,80.387194,75.473833,35.000000
57.366167,80.377333,75.168694,35.000000
